时间,时间,眉山.大石桥站110kV.平大Ⅱ回126有功值,眉山.大石桥站10kV.大玉Ⅰ回913有功值,眉山.大石桥站10kV.大玉Ⅱ回926有功值,眉山.大石桥站10kV.大江Ⅱ回922有功值,眉山.大石桥站10kV.大旭Ⅱ回927有功值,眉山.大石桥站10kV.大旭Ⅰ回931有功值,眉山.大石桥站10kV.大江Ⅰ回933有功值,眉山.大石桥站110kV.平大Ⅰ回大石桥支线122有功值,眉山.大石桥站10kV.大东线916负荷916有功值,眉山.大石桥站10kV.庄大三线大石桥负荷924有功值,眉山.大石桥站10kV.大文一线928负荷928有功值,眉山.大石桥站10kV.大文二线929负荷929有功值,眉山.大石桥站10kV.大圣线941负荷941有功值,眉山.大石桥站10kV.庄大一线大石桥负荷942有功值,眉山.大石桥站10kV.大锦线919负荷919有功值,眉山.大石桥站10kV.大高线911负荷911有功值,眉山.大石桥站10kV.大北线915负荷915有功值,眉山.大石桥站10kV.大南线925负荷925有功值,眉山.大石桥站10kV.庄大二线大石桥负荷917有功值,眉山.大石桥站#2主变-低有功值,眉山.大石桥站#1主变-低有功值,眉山.大石桥站10kV.大学线918负荷918有功值,眉山.大石桥站10kV.大安线932负荷932有功值,眉山.大石桥站10kV.大青线935负荷935有功值
2016/8/6,4:45:00,-17.936,1.064,1.475,0.876,1.562,1.418,1.235,0,1.912,0.557,0.912,0.848,2.114,1.041,0.314,0.073,0.124,1.35,0.544,-9.562,-8.626,0.037,0,0
2016/8/6,5:00:00,-17.721,1.051,1.423,0.898,1.562,1.411,1.148,0,1.899,0.57,0.874,0.861,2.152,1.041,0.292,0.069,0.124,1.336,0.57,-9.485,-8.517,0.037,0,0
2016/8/6,5:15:00,-17.775,1.177,1.438,0.891,1.549,1.586,1.155,0,1.899,0.557,0.886,0.848,1.849,1.01,0.285,0.069,0.139,1.329,0.532,-9.446,-8.517,0.037,0,0
2016/8/6,5:30:00,-18.58,1.203,1.423,0.956,1.61,1.572,1.118,0,1.975,0.545,0.874,0.912,2.431,1.073,0.278,0.073,0.117,1.402,0.582,-9.907,-8.955,0.037,0,0
2016/8/6,5:45:00,-18.58,1.152,1.431,1.051,1.623,1.44,1.199,0,1.962,0.557,0.874,0.937,2.355,1.073,0.285,0.073,0.139,1.343,0.57,-9.907,-8.955,0.037,0,0
2016/8/6,6:00:00,-18.849,1.203,1.438,1.022,1.647,1.637,1.184,0,1.924,0.557,0.874,0.912,2.418,1.041,0.314,0.073,0.117,1.336,0.62,-10.061,-9.028,0.037,0,0
2016/8/6,6:15:00,-18.151,1.026,1.445,0.869,1.598,1.52,1.111,0,1.899,0.545,0.798,1.051,2.304,1.041,0.3,0.08,0.124,1.35,0.506,-9.677,-8.736,0.037,0,0
2016/8/6,6:30:00,-18.258,1.203,1.445,0.883,1.586,1.418,1.126,0,1.937,0.57,0.81,1.114,2.19,1.01,0.314,0.077,0.124,1.343,0.582,-9.754,-8.809,0.037,0,0
2016/8/6,6:45:00,-19.063,1.228,1.46,0.942,1.696,1.499,1.184,0,2.013,0.595,0.937,1.165,2.19,1.136,0.307,0.073,0.132,1.358,0.557,-10.176,-9.138,0.051,0,0
2016/8/6,7:00:00,-19.332,1.228,1.511,0.993,1.793,1.747,1.272,0,2.013,0.608,0.874,1.114,2,1.167,0.329,0.073,0.124,1.365,0.608,-10.291,-9.321,0.044,0,0
2016/8/6,7:15:00,-19.063,1.241,1.482,1.059,1.879,1.36,1.177,0,2.051,0.684,0.899,1.165,1.811,1.073,0.336,0.077,0.139,1.453,0.557,-10.099,-9.138,0.037,0,0
2016/8/6,7:30:00,-19.869,1.177,1.497,1.139,1.952,1.433,1.279,0,2.114,0.633,0.874,1.19,2,1.136,0.358,0.08,0.139,1.599,0.646,-10.598,-9.54,0.044,0,0
2016/8/6,7:45:00,-19.976,1.139,1.577,1.197,2.037,1.455,1.287,0,2.152,0.646,0.924,1.038,1.76,1.199,0.336,0.084,0.132,1.708,0.557,-10.637,-9.577,0.037,0,0
2016/8/6,8:00:00,-20.889,1.253,1.591,1.27,2.245,1.345,1.279,0,2.19,0.684,0.988,1.114,1.798,1.136,0.336,0.08,0.336,1.854,0.658,-11.136,-10.052,0.037,0,0.068
2016/8/6,8:15:00,-21.856,1.38,1.715,1.336,2.257,1.382,1.287,0,2.368,0.722,1.051,1.089,1.811,1.262,0.409,0.077,0.307,1.942,0.709,-11.674,-10.527,0.051,0,0.068
2016/8/6,8:30:00,-22.232,1.38,1.752,1.307,2.111,1.484,1.404,0,2.52,0.735,1.152,1.203,1.899,1.199,0.417,0.073,0.212,1.993,0.722,-11.866,-10.673,0.066,0,0.068
2016/8/6,8:45:00,-23.467,1.355,1.905,1.431,2.318,1.572,1.374,0,2.684,0.722,1.203,1.266,1.899,1.388,0.402,0.084,0.212,2.154,0.722,-12.518,-11.258,0.08,0,0.078
2016/8/6,9:00:00,-23.896,1.405,1.854,1.343,2.342,1.564,1.433,0,2.633,0.697,1.177,1.456,1.899,1.325,0.431,0.157,0.227,2.183,0.798,-12.71,-11.477,0.073,0,0.068
2016/8/6,9:15:00,-24.702,1.38,2.08,1.416,2.355,1.579,1.499,0,2.773,0.71,1.215,1.469,1.962,1.357,0.468,0.164,0.241,2.336,0.823,-13.248,-11.916,0.073,0,0.078
2016/8/6,9:30:00,-25.185,1.431,2.059,1.445,2.416,1.623,1.513,0,2.811,0.748,1.215,1.507,2.051,1.451,0.468,0.161,0.256,2.519,0.836,-13.555,-12.135,0.073,0,0.097
2016/8/6,9:45:00,-25.669,1.367,2.154,1.482,2.355,1.689,1.528,0,2.899,0.735,1.355,1.405,2.038,1.451,0.504,0.164,0.336,2.475,0.861,-13.709,-12.355,0.095,0,0.097
2016/8/6,10:00:00,-26.474,1.431,2.095,1.497,2.525,1.813,1.601,0,2.937,0.697,1.342,1.393,2.026,1.514,0.548,0.157,0.351,2.519,0.874,-14.131,-12.72,0.073,0,0.097
2016/8/6,10:15:00,-26.957,1.418,2.227,1.416,2.538,1.988,1.601,0,2.925,0.76,1.266,1.697,2.127,1.546,0.541,0.161,0.329,2.701,0.861,-14.438,-13.013,0.088,0,0.097
2016/8/6,10:30:00,-28.246,1.557,2.227,1.46,2.464,2.361,1.623,0,3.026,0.786,1.329,1.785,2.368,1.641,0.548,0.161,0.314,2.723,0.937,-15.091,-13.597,0.088,0,0.088
2016/8/6,10:45:00,-29.696,1.57,2.278,1.643,2.55,2.273,1.871,0,3.153,0.672,1.443,1.836,3.013,1.672,0.563,0.161,0.351,2.796,0.924,-15.859,-14.292,0.088,0,0.117
2016/8/6,11:00:00,-30.716,1.659,2.365,1.497,2.757,2.142,2.083,0,3.355,0.71,1.443,1.924,2.861,1.83,0.585,0.168,0.366,2.942,1.013,-16.397,-14.804,0.088,0,0.097
2016/8/6,11:15:00,-32.327,1.684,2.475,1.54,3.05,2.281,2.135,0,3.469,0.697,1.456,2.14,3.001,2.114,0.607,0.172,0.307,2.971,1.127,-17.203,-15.571,0.088,0,0.097
2016/8/6,11:30:00,-33.938,1.76,2.643,1.599,3.221,2.624,2.23,0,3.57,0.697,1.494,2.254,3.077,1.988,0.636,0.161,0.38,3.146,1.279,-18.086,-16.266,0.095,0,0.088
2016/8/6,11:45:00,-33.938,1.722,2.679,1.584,3.099,2.244,2.266,0,3.583,0.735,1.443,2.368,3.241,2.051,0.643,0.161,0.373,3.416,1.291,-18.125,-16.339,0.088,0,0.088
2016/8/6,12:00:00,-33.67,1.697,2.686,1.694,3.099,2.537,2.215,0,3.532,0.697,1.443,2.216,2.912,2.082,0.651,0.164,0.38,3.285,1.228,-17.933,-16.156,0.08,0,0.068
2016/8/6,12:15:00,-32.327,1.57,2.613,1.672,2.769,2.639,2.208,0,3.418,0.722,1.405,1.975,2.621,2.082,0.629,0.164,0.314,3.3,1.253,-17.28,-15.571,0.073,0,0
2016/8/6,12:30:00,-32.596,1.595,2.621,1.694,2.818,2.544,2.295,0,3.406,0.672,1.355,2.165,2.621,2.082,0.643,0.168,0.344,3.343,1.291,-17.395,-15.717,0.066,0,0
2016/8/6,12:45:00,-33.455,1.722,2.606,1.482,2.879,2.471,2.273,0,3.444,0.748,1.355,2.241,3.305,2.019,0.636,0.175,0.3,3.46,1.317,-17.856,-16.119,0.066,0,0
2016/8/6,13:00:00,-33.187,1.747,2.592,1.489,2.928,2.785,2.266,0,3.482,0.659,1.355,2.279,2.621,2.114,0.643,0.168,0.329,3.489,1.329,-17.702,-15.973,0.073,0,0
2016/8/6,13:15:00,-33.079,1.747,2.592,1.467,2.952,2.77,2.266,0,3.343,0.672,1.418,2.203,2.646,2.208,0.636,0.168,0.307,3.467,1.342,-17.702,-15.937,0.102,0,0
2016/8/6,13:30:00,-33.616,1.722,2.526,1.511,3.001,2.42,2.244,0,3.393,0.684,1.367,2.152,3.229,2.24,0.621,0.172,0.329,3.54,1.393,-17.856,-16.156,0.073,0,0
2016/8/6,13:45:00,-32.918,1.671,2.533,1.591,3.038,2.734,2.244,0,3.305,0.684,1.304,1.95,2.697,2.24,0.621,0.164,0.314,3.511,1.304,-17.626,-15.827,0.066,0,0.068
2016/8/6,14:00:00,-33.509,1.773,2.533,1.584,3.05,2.792,2.303,0,3.393,0.659,1.405,1.912,3.089,2.177,0.629,0.168,0.329,3.475,1.241,-17.933,-16.156,0.095,0,0.078
2016/8/6,14:15:00,-32.327,1.595,2.533,1.599,2.904,2.405,2.288,0,3.444,0.697,1.431,2.026,2.532,2.145,0.651,0.168,0.344,3.343,1.203,-17.28,-15.571,0.08,0,0.068
2016/8/6,14:30:00,-32.757,1.621,2.555,1.606,3.062,2.566,2.156,0,3.33,0.672,1.443,2.026,2.722,2.24,0.651,0.164,0.373,3.351,1.19,-17.51,-15.827,0.08,0,0.088
2016/8/6,14:45:00,-33.133,1.659,2.555,1.635,3.087,2.697,2.273,0,3.368,0.697,1.469,2,2.545,2.272,0.643,0.164,0.344,3.467,1.253,-17.702,-16.01,0.073,0,0.088
2016/8/6,15:00:00,-32.811,1.621,2.504,1.767,2.989,2.383,2.171,0,3.33,0.672,1.443,1.975,2.912,2.208,0.658,0.168,0.322,3.489,1.177,-17.549,-15.827,0.08,0,0.088
2016/8/6,15:15:00,-32.488,1.722,2.475,1.686,3.038,2.398,2.2,0,3.343,0.722,1.431,1.988,2.507,2.208,0.621,0.172,0.329,3.489,1.114,-17.357,-15.608,0.088,0,0.088
2016/8/6,15:30:00,-32.972,1.646,2.526,1.723,3.05,2.727,2.186,0,3.33,0.646,1.456,1.975,2.57,2.272,0.658,0.168,0.358,3.519,1.228,-17.626,-15.9,0.08,0,0.078
2016/8/6,15:45:00,-33.616,1.76,2.497,1.533,3.111,2.551,2.127,0,3.38,0.748,1.519,2.013,2.887,2.335,0.636,0.168,0.366,3.548,1.19,-17.971,-16.193,0.088,0,0.097
2016/8/6,16:00:00,-32.972,1.849,2.533,1.497,3.038,2.478,2.149,0,3.305,0.71,1.469,1.962,2.785,2.272,0.636,0.172,0.387,3.467,1.165,-17.626,-15.9,0.08,0,0.097
2016/8/6,16:15:00,-33.294,1.785,2.504,1.591,3.038,2.522,2.12,0,3.355,0.684,1.469,2,2.975,2.303,0.636,0.175,0.351,3.431,1.215,-17.664,-16.046,0.095,0,0.088
2016/8/6,16:30:00,-33.938,1.811,2.562,1.584,2.965,2.697,2.142,0,3.343,0.722,1.481,2.013,3.102,2.398,0.658,0.172,0.402,3.46,1.304,-18.125,-16.375,0.088,0,0.097
2016/8/6,16:45:00,-33.348,1.912,2.613,1.832,2.977,2.412,2.2,0,3.38,0.71,1.519,1.975,2.659,2.335,0.643,0.168,0.322,3.606,1.241,-17.856,-16.046,0.088,0,0.088
2016/8/6,17:00:00,-34.905,1.836,2.599,1.708,3.062,2.822,2.23,0,3.532,0.786,1.481,2.064,3.279,2.335,0.643,0.168,0.431,3.606,1.266,-18.624,-16.777,0.073,0,0.088
2016/8/6,17:15:00,-35.281,1.962,2.73,1.737,3.026,2.873,2.164,0,3.558,0.836,1.519,2.178,3.102,2.492,0.651,0.164,0.395,3.635,1.393,-18.854,-16.96,0.08,0,0.097
2016/8/6,17:30:00,-35.281,1.962,2.628,1.686,3.123,2.719,2.186,0,3.57,0.836,1.507,2.178,2.899,2.366,0.687,0.172,0.395,3.635,1.507,-18.701,-16.997,0.073,0,0.097
2016/8/6,17:45:00,-35.496,1.709,2.745,1.672,3.087,2.661,2.2,0,3.469,0.849,1.431,2.317,2.975,2.398,0.68,0.168,0.446,3.986,1.557,-18.97,-17.106,0.08,0,0.078
2016/8/6,18:00:00,-35.066,1.671,2.664,1.606,3.062,2.88,2.215,0,3.431,0.798,1.405,2.355,3.013,2.303,0.643,0.175,0.38,3.869,1.507,-18.739,-16.887,0.073,0,0.078
2016/8/6,18:15:00,-34.905,1.659,2.664,1.613,3.013,2.887,2.186,0,3.355,0.836,1.329,2.241,3.191,2.177,0.643,0.175,0.358,3.811,1.443,-18.701,-16.777,0.08,0,0.068
2016/8/6,18:30:00,-33.938,1.697,2.701,1.562,3.062,2.463,2.259,0,3.305,0.798,1.329,2.203,3.14,2.114,0.68,0.084,0.417,3.796,1.494,-18.163,-16.339,0.073,0,0
2016/8/6,18:45:00,-33.67,1.633,2.643,1.584,2.977,2.639,2.186,0,3.279,0.76,1.342,2.304,2.798,2.208,0.621,0.091,0.395,3.847,1.443,-18.01,-16.193,0.095,0,0
2016/8/6,19:00:00,-33.67,1.608,2.599,1.569,2.843,2.807,2.098,0,3.216,0.786,1.253,2.241,3.305,2.177,0.599,0.084,0.409,3.716,1.405,-17.933,-16.156,0.073,0,0
2016/8/6,19:15:00,-32.811,1.646,2.526,1.518,2.794,2.719,2.047,0,3.077,0.735,1.203,2.216,3.178,2.114,0.563,0.084,0.431,3.708,1.342,-17.472,-15.754,0.08,0,0
2016/8/6,19:30:00,-32.166,1.595,2.453,1.635,2.757,2.42,2.127,0,3.077,0.735,1.228,2.14,2.735,2.051,0.563,0.095,0.607,3.628,1.304,-17.203,-15.498,0.066,0,0
2016/8/6,19:45:00,-31.683,1.671,2.372,1.621,2.769,2.683,2.076,0,3.026,0.71,1.203,2.051,2.431,2.051,0.541,0.095,0.497,3.562,1.329,-16.896,-15.242,0.066,0,0
2016/8/6,20:00:00,-32.811,1.735,2.475,1.497,2.745,2.902,2.105,0,3.102,0.735,1.317,2.19,2.608,2.114,0.534,0.099,0.497,3.767,1.355,-17.549,-15.79,0.066,0,0
2016/8/6,20:15:00,-34.153,1.962,2.431,1.518,2.745,2.851,2.178,0,3.241,0.76,1.431,2.216,3.165,2.177,0.556,0.088,0.577,3.781,1.342,-18.202,-16.412,0.058,0,0
2016/8/6,20:30:00,-35.549,2,2.694,1.599,2.891,2.99,2.332,0,3.343,0.824,1.507,2.38,3.229,2.24,0.599,0.095,0.49,3.971,1.355,-19.008,-17.106,0.058,0,0
2016/8/6,20:45:00,-37.053,2.127,2.752,1.657,3.001,3.406,2.463,0,3.38,0.862,1.621,2.406,3.38,2.429,0.68,0.095,0.534,3.935,1.405,-19.814,-17.874,0.08,0,0
2016/8/6,21:00:00,-38.181,2.241,2.818,1.635,3.074,3.37,2.5,0,3.532,0.912,1.684,2.431,3.773,2.492,0.702,0.091,0.395,4.081,1.393,-20.39,-18.349,0.08,0,0
2016/8/6,21:15:00,-38.288,2.266,2.752,1.854,3.245,3.078,2.624,0,3.621,0.976,1.823,2.304,3.393,2.587,0.731,0.091,0.402,4.051,1.393,-20.429,-18.459,0.066,0,0
2016/8/6,21:30:00,-39.47,2.317,2.876,1.569,3.355,3.421,2.668,0,3.621,0.988,1.874,2.33,4.014,2.682,0.738,0.077,0.395,4.139,1.431,-21.082,-19.007,0.073,0,0
2016/8/6,21:45:00,-39.523,2.292,2.803,1.635,3.379,3.509,2.763,0,3.811,1.001,1.912,2.342,3.545,2.745,0.775,0.08,0.38,4.103,1.456,-21.12,-19.044,0.095,0,0
2016/8/6,22:00:00,-39.577,2.304,2.818,1.723,3.392,3.246,2.8,0,3.76,1.039,1.95,2.342,3.798,2.808,0.789,0.073,0.263,4.11,1.481,-21.158,-19.08,0.073,0,0
2016/8/6,22:15:00,-39.792,2.114,2.854,1.635,3.343,3.304,2.873,0,3.824,1.039,1.962,2.406,3.976,2.808,0.804,0.08,0.285,4.03,1.443,-21.235,-19.153,0.08,0,0
2016/8/6,22:30:00,-39.738,2.152,2.854,1.577,3.367,3.516,2.741,0,3.748,1.052,1.975,2.431,3.976,2.713,0.811,0.08,0.278,4.051,1.393,-21.197,-19.153,0.088,0,0
2016/8/6,22:45:00,-38.718,2.114,2.796,1.569,3.294,3.304,2.763,0,3.71,1.077,1.975,2.368,3.722,2.745,0.789,0.08,0.234,3.847,1.393,-20.659,-18.642,0.073,0,0
2016/8/6,23:00:00,-36.892,2.064,2.657,1.489,3.172,2.997,2.566,0,3.596,1.026,1.861,2.355,3.33,2.65,0.724,0.08,0.219,3.84,1.342,-19.738,-17.764,0.073,0,0
2016/8/6,23:15:00,-36.194,2.013,2.643,1.46,3.099,3.246,2.537,0,3.469,0.976,1.811,2.114,3.596,2.524,0.702,0.073,0.205,3.614,1.304,-19.354,-17.472,0.08,0,0
2016/8/6,23:30:00,-34.744,1.988,2.584,1.402,2.977,3.063,2.39,0,3.38,0.95,1.798,1.937,3.203,2.556,0.687,0.08,0.197,3.467,1.279,-18.586,-16.741,0.073,0,0
2016/8/6,23:45:00,-24.326,1.671,2.212,1.394,2.501,2.354,1.923,0,2.988,0.824,1.469,1.633,0,0,0.548,0.077,0.175,2.818,1.102,-13.018,-11.733,0.066,0,0
2016/8/7,0:00:00,-21.05,1.481,1.832,1.212,2.159,2.303,1.667,0,2.558,0.748,1.304,1.304,0,0,0.475,0.073,0.168,2.241,0.95,-11.251,-10.161,0.058,0,0
2016/8/7,0:15:00,-19.869,1.532,1.862,1.044,2.074,2.12,1.564,0,2.469,0.71,1.177,1.215,0,0,0.446,0.069,0.154,2.059,0.874,-10.637,-9.577,0.051,0,0
2016/8/7,0:30:00,-18.365,1.481,1.723,0.993,1.976,1.849,1.038,0,2.355,0.684,1.165,1.127,0,0,0.431,0.073,0.154,1.927,0.823,-9.792,-8.809,0.058,0,0
2016/8/7,0:45:00,-18.043,1.431,1.701,0.964,1.928,2.039,1.001,0,2.292,0.646,1.089,1.051,0,0,0.395,0.069,0.154,1.905,0.798,-9.6,-8.663,0.044,0,0
2016/8/7,1:00:00,-17.238,1.38,1.65,0.934,1.793,1.857,0.972,0,2.152,0.633,1.051,1.051,0,0,0.387,0.077,0.139,1.825,0.785,-9.178,-8.261,0.051,0,0
2016/8/7,1:15:00,-17.399,1.342,1.599,0.934,1.781,1.637,0.928,0,2.076,0.621,1.038,1.013,0,0.883,0.38,0.077,0.139,1.745,0.734,-9.293,-8.37,0.044,0,0
2016/8/7,1:30:00,-17.56,1.253,1.621,0.956,1.757,1.827,0.906,0,2.064,0.608,0.975,0.962,0,1.23,0.358,0.077,0.124,1.664,0.696,-9.331,-8.444,0.044,0,0
2016/8/7,1:45:00,-17.506,1.291,1.548,0.934,1.72,1.813,0.87,0,1.988,0.608,0.962,0.937,0.304,1.167,0.366,0.069,0.117,1.591,0.709,-9.331,-8.407,0.044,0,0
2016/8/7,2:00:00,-17.13,1.279,1.562,0.913,1.696,1.499,0.87,0,2.026,0.57,0.962,0.937,0.468,1.041,0.336,0.073,0.117,1.584,0.684,-9.178,-8.261,0.044,0,0
2016/8/7,2:15:00,-17.345,1.228,1.533,0.891,1.684,1.725,0.965,0,1.975,0.557,0.95,0.924,0.608,1.01,0.351,0.073,0.11,1.526,0.671,-9.254,-8.334,0.044,0,0
2016/8/7,2:30:00,-17.291,1.253,1.533,0.861,1.659,1.725,0.943,0,1.924,0.532,0.924,0.912,0.722,1.073,0.314,0.073,0.11,1.504,0.658,-9.216,-8.297,0.044,0,0
2016/8/7,2:45:00,-17.023,1.215,1.526,0.869,1.635,1.535,1.053,0,1.886,0.557,0.924,0.899,0.684,1.041,0.314,0.073,0.117,1.497,0.633,-9.062,-8.188,0.044,0,0
2016/8/7,3:00:00,-17.023,1.076,1.518,0.854,1.647,1.579,1.104,0,1.924,0.545,0.924,0.886,0.76,1.167,0.314,0.077,0.117,1.475,0.62,-9.101,-8.224,0.044,0,0
2016/8/7,3:15:00,-16.916,1.051,1.475,0.905,1.659,1.623,1.155,0,1.912,0.545,0.924,0.861,0.696,1.136,0.3,0.073,0.102,1.394,0.595,-9.062,-8.115,0.044,0,0
2016/8/7,3:30:00,-16.486,1.026,1.453,0.898,1.574,1.433,1.118,0,1.874,0.532,0.899,0.848,0.684,1.136,0.3,0.077,0.11,1.409,0.608,-8.794,-7.932,0.044,0,0
2016/8/7,3:45:00,-16.271,1.026,1.438,0.869,1.574,1.44,1.155,0,1.849,0.532,0.899,0.836,0.671,1.073,0.314,0.069,0.11,1.372,0.595,-8.678,-7.822,0.044,0,0
2016/8/7,4:00:00,-16.432,1.228,1.445,0.847,1.537,1.586,1.082,0,1.823,0.507,0.899,0.81,0.646,1.01,0.292,0.073,0.102,1.365,0.595,-8.755,-7.895,0.044,0,0
2016/8/7,4:15:00,-16.164,1.203,1.409,0.84,1.549,1.499,1.075,0,1.823,0.519,0.874,0.81,0.658,1.041,0.285,0.077,0.11,1.329,0.57,-8.602,-7.749,0.037,0,0
2016/8/7,4:30:00,-16.056,1.203,1.416,0.847,1.537,1.477,1.075,0,1.773,0.494,0.874,0.823,0.646,1.01,0.285,0.077,0.11,1.321,0.557,-8.525,-7.676,0.044,0,0
2016/8/7,4:45:00,-15.788,1.203,1.387,0.84,1.525,1.44,1.053,0,1.785,0.507,0.848,0.81,0.633,0.978,0.292,0.077,0.11,1.329,0.557,-8.41,-7.603,0.044,0,0
2016/8/7,5:00:00,-15.412,0.975,1.38,0.898,1.513,1.418,1.031,0,1.773,0.494,0.836,0.785,0.62,0.883,0.278,0.077,0.102,1.299,0.57,-8.218,-7.42,0.044,0,0
2016/8/7,5:15:00,-15.358,1,1.365,0.861,1.501,1.447,1.023,0,1.709,0.494,0.848,0.785,0.62,0.915,0.285,0.077,0.102,1.27,0.557,-8.179,-7.384,0.037,0,0
2016/8/7,5:30:00,-15.734,0.975,1.409,0.934,1.525,1.367,1.038,0,1.811,0.507,0.823,0.848,0.633,1.041,0.278,0.066,0.11,1.292,0.582,-8.371,-7.566,0.037,0,0
2016/8/7,5:45:00,-16.271,0.975,1.387,0.934,1.537,1.55,1.075,0,1.849,0.481,0.836,1.127,0.798,0.915,0.285,0.073,0.11,1.299,0.57,-8.678,-7.822,0.037,0,0
2016/8/7,6:00:00,-16.432,0.988,1.372,0.956,1.525,1.594,1.053,0,1.836,0.494,0.823,1.139,0.861,0.947,0.278,0.073,0.102,1.292,0.62,-8.755,-7.895,0.037,0,0
2016/8/7,6:15:00,-16.11,0.937,1.387,0.876,1.549,1.272,0.994,0,1.861,0.507,0.798,1.064,0.886,0.947,0.3,0.073,0.102,1.292,0.532,-8.602,-7.712,0.037,0,0
2016/8/7,6:30:00,-15.734,0.95,1.358,0.876,1.537,1.316,0.972,0,1.735,0.519,0.772,1.064,0.861,0.915,0.307,0.08,0.11,1.307,0.57,-8.41,-7.566,0.037,0,0
2016/8/7,6:45:00,-16.916,1.152,1.416,0.934,1.684,1.462,1.082,0,1.95,0.545,0.785,1.089,0.899,0.978,0.307,0.077,0.117,1.321,0.557,-9.024,-8.115,0.037,0,0
2016/8/7,7:00:00,-17.291,1.152,1.467,0.927,1.781,1.732,1.184,0,1.924,0.545,0.836,0.95,0.886,1.073,0.314,0.077,0.117,1.321,0.582,-9.216,-8.334,0.037,0,0
2016/8/7,7:15:00,-17.345,1.152,1.453,0.942,1.903,1.396,1.221,0,2.051,0.57,0.836,0.975,0.95,1.041,0.329,0.077,0.117,1.365,0.506,-9.293,-8.37,0.037,0,0
2016/8/7,7:30:00,-17.936,1.203,1.475,0.964,1.964,1.535,1.162,0,2.026,0.595,0.861,1,0.962,1.136,0.329,0.08,0.102,1.416,0.646,-9.523,-8.626,0.037,0,0
2016/8/7,7:45:00,-18.795,1.177,1.497,0.993,2.001,1.827,1.199,0,2.064,0.595,0.937,1.051,0.962,1.136,0.351,0.164,0.124,1.533,0.608,-10.022,-9.028,0.051,0,0
2016/8/7,8:00:00,-19.547,1.089,1.504,1.117,2.208,1.433,1.308,0,2.14,0.633,0.988,1.051,1.026,1.199,0.366,0.164,0.307,1.621,0.633,-10.406,-9.394,0.037,0,0.078
2016/8/7,8:15:00,-20.245,1.19,1.672,1.183,1.989,1.652,1.316,0,2.317,0.633,1.013,1.114,1.051,1.325,0.358,0.154,0.249,1.774,0.671,-10.829,-9.759,0.051,0,0.097
2016/8/7,8:30:00,-21.534,1.266,1.81,1.248,2.135,1.893,1.316,0,2.456,0.659,1.038,1.165,1.127,1.325,0.373,0.161,0.212,1.927,0.709,-11.52,-10.344,0.051,0,0.088
2016/8/7,8:45:00,-22.232,1.241,1.81,1.278,2.294,1.601,1.374,0,2.469,0.646,1.102,1.405,1.177,1.325,0.402,0.164,0.336,1.978,0.734,-11.866,-10.71,0.08,0,0.078
2016/8/7,9:00:00,-23.145,1.393,1.832,1.394,2.306,1.667,1.425,0,2.849,0.646,1.152,1.431,1.19,1.42,0.439,0.102,0.241,2.124,0.747,-12.365,-11.148,0.066,0,0.088
2016/8/7,9:15:00,-24.702,1.266,1.949,1.497,2.477,2.083,1.484,0,2.722,0.684,1.19,1.532,1.291,1.483,0.482,0.154,0.351,2.175,0.76,-13.133,-11.806,0.066,0,0.117
2016/8/7,9:30:00,-24.38,1.481,2.029,1.431,2.33,2.076,1.506,0,2.773,0.697,1.266,1.418,1.241,1.483,0.512,0.154,0.234,2.241,0.785,-13.018,-11.77,0.058,0,0.088
2016/8/7,9:45:00,-25.078,1.443,2.066,1.38,2.355,2.01,1.608,0,2.849,0.684,1.165,1.431,1.317,1.577,0.563,0.154,0.278,2.424,0.899,-13.363,-12.062,0.051,0,0.088
2016/8/7,10:00:00,-25.507,1.405,2.183,1.445,2.318,2.039,1.601,0,2.899,0.76,1.177,1.481,1.317,1.483,0.541,0.154,0.329,2.38,0.886,-13.632,-12.281,0.058,0,0.117
2016/8/7,10:15:00,-26.206,1.38,2.117,1.453,2.489,2.347,1.645,0,2.887,0.735,1.291,1.557,1.405,1.514,0.556,0.161,0.285,2.548,0.924,-13.939,-12.61,0.058,0,0.117
2016/8/7,10:30:00,-26.367,1.507,2.205,1.387,2.562,2.091,1.725,0,2.937,0.672,1.228,1.532,1.405,1.641,0.585,0.161,0.322,2.555,0.937,-14.093,-12.72,0.073,0,0.117
2016/8/7,10:45:00,-26.635,1.583,2.19,1.402,2.55,2.018,1.74,0,2.937,0.722,1.317,1.646,1.456,1.641,0.577,0.161,0.3,2.606,0.937,-14.246,-12.83,0.073,0,0.097
2016/8/7,11:00:00,-28.515,1.646,2.234,1.431,2.733,2.544,1.915,0,3.153,0.684,1.38,1.899,1.519,1.704,0.658,0.168,0.285,2.737,0.988,-15.245,-13.707,0.066,0,0.097
2016/8/7,11:15:00,-30.179,1.671,2.402,1.511,2.769,2.529,2.098,0,3.317,0.722,1.38,2.051,1.646,1.798,0.651,0.161,0.373,2.942,1.215,-16.09,-14.548,0.073,0,0.097
2016/8/7,11:30:00,-30.931,1.785,2.467,1.548,2.794,2.281,2.164,0,3.444,0.722,1.443,2.064,1.671,1.925,0.702,0.164,0.358,3.139,1.241,-16.512,-14.913,0.066,0,0.088
2016/8/7,11:45:00,-31.092,1.633,2.489,1.504,2.977,2.617,2.061,0,3.406,0.71,1.443,2.026,1.659,1.956,0.694,0.164,0.351,3.234,1.241,-16.627,-14.986,0.088,0,0.088
